price,status,area,rate_per_sqft,property_type,locality,builder_name,rera_approval,bhk_count,socity,company_name,flat_type
292600000,under construction,1330,220000.0,2 bhk apartment in m3m capital,sector 113,khushi housing solutions pvt ltd,True,2,m3m capital,m3m,apartment
453200000,under construction,2060,220000.0,4 bhk apartment in m3m capital,sector 113,khushi housing solutions pvt ltd,True,4,m3m capital,m3m,apartment
366300000,under construction,1665,220000.0,3 bhk apartment in m3m capital,sector 113,khushi housing solutions pvt ltd,True,3,m3m capital,m3m,apartment
505500000,under construction,2298,220000.0,4 bhk apartment in m3m capital,sector 113,khushi housing solutions pvt ltd,True,4,m3m capital,m3m,apartment
462000000,under construction,2100,220000.0,4 bhk apartment in m3m capital,sector 113,khushi housing solutions pvt ltd,True,4,m3m capital,m3m,apartment
372900000,under construction,1695,220000.0,3 bhk apartment in m3m capital,sector 113,khushi housing solutions pvt ltd,True,3,m3m capital,m3m,apartment
452100000,under construction,2055,220000.0,4 bhk apartment in m3m capital,sector 113,khushi housing solutions pvt ltd,True,4,m3m capital,m3m,apartment
288200000,under construction,1310,220000.0,2 bhk apartment in m3m capital,sector 113,khushi housing solutions pvt ltd,True,2,m3m capital,m3m,apartment
494700000,under construction,2249,220000.0,4 bhk apartment in m3m capital,sector 113,khushi housing solutions pvt ltd,True,4,m3m capital,m3m,apartment
363000000,under construction,1650,220000.0,3 bhk apartment in m3m capital,sector 113,khushi housing solutions pvt ltd,True,3,m3m capital,m3m,apartment
374000000,under construction,1700,220000.0,3 bhk apartment in m3m capital,sector 113,khushi housing solutions pvt ltd,True,3,m3m capital,m3m,apartment
30800000,under construction,2090,14750.0,3 bhk apartment in m3m golf hills phase 1,sector 79,khushi housing solutions pvt ltd,True,3,m3m golf hills phase 1,m3m,apartment
20900000,under construction,1420,14750.0,2 bhk apartment in m3m golf hills phase 1,sector 79,khushi housing solutions pvt ltd,True,2,m3m golf hills phase 1,m3m,apartment
38700000,under construction,2630,14750.0,4 bhk apartment in m3m golf hills phase 1,sector 79,khushi housing solutions pvt ltd,True,4,m3m golf hills phase 1,m3m,apartment
27600000,ready to move,1370,20200.0,3 bhk apartment in godrej air,sector 85,empire landbase,False,3,godrej air,godrej,apartment
21000000,ready to move,1044,20200.0,2 bhk apartment in godrej air,sector 85,empire landbase,False,2,godrej air,godrej,apartment
27700000,ready to move,1376,20200.0,3 bhk apartment in godrej air,sector 85,empire landbase,False,3,godrej air,godrej,apartment
26500000,ready to move,1313,20200.0,3 bhk apartment in godrej air,sector 85,home,False,3,godrej air,godrej,apartment
39400000,ready to move,1951,20200.0,4 bhk apartment in godrej air,sector 85,property in gurgaon,False,4,godrej air,godrej,apartment
39300000,ready to move,1950,20200.0,4 bhk apartment in godrej air,sector 85,properties for sale in gurgaon,False,4,godrej air,godrej,apartment
31900000,ready to move,1582,20200.0,3 bhk apartment in godrej air,sector 85,akhilesh sharma,False,3,godrej air,godrej,apartment
37100000,ready to move,1841,20200.0,4 bhk apartment in godrej air,sector 85,akhilesh sharma,False,4,godrej air,godrej,apartment
26000000,ready to move,1292,20200.0,3 bhk apartment in godrej air,sector 85,akhilesh sharma,False,3,godrej air,godrej,apartment
43000000,ready to move,2129,20200.0,3 bhk apartment in godrej air,sector 85,akhilesh sharma,False,3,godrej air,godrej,apartment
36900000,ready to move,1829,20200.0,3 bhk apartment in godrej air,sector 85,akhilesh sharma,False,3,godrej air,godrej,apartment
52400000,ready to move,2599,20200.0,4 bhk apartment in godrej air,sector 85,akhilesh sharma,False,4,godrej air,godrej,apartment
30400000,ready to move,1507,20212.0,3 bhk apartment in godrej air,sector 85,akhilesh sharma,False,3,godrej air,godrej,apartment
19900000,ready to move,990,20200.0,2 bhk apartment in godrej air,sector 85,akhilesh sharma,False,2,godrej air,godrej,apartment
28000000,ready to move,1390,20200.0,2 bhk apartment in godrej air,sector 85,akhilesh sharma,False,2,godrej air,godrej,apartment
25500000,ready to move,1263,20200.0,2 bhk apartment in godrej air,sector 85,akhilesh sharma,False,2,godrej air,godrej,apartment
18400000,under construction,1171,15798.0,2 bhk apartment in m3m antalya hills,sector 79,akhilesh sharma,True,2,m3m antalya hills,m3m,apartment
17900000,under construction,1138,15817.0,2 bhk apartment in m3m antalya hills,sector 79,akhilesh sharma,True,2,m3m antalya hills,m3m,apartment
24200000,under construction,1528,15838.0,3 bhk apartment in m3m antalya hills,sector 79,akhilesh sharma,True,3,m3m antalya hills,m3m,apartment
24900000,under construction,1642,15225.0,3 bhk apartment in m3m antalya hills,sector 79,akhilesh sharma,True,3,m3m antalya hills,m3m,apartment
19000000,under construction,1213,15664.0,2 bhk apartment in m3m antalya hills,sector 79,akhilesh sharma,True,2,m3m antalya hills,m3m,apartment
23900000,under construction,1518,15810.0,3 bhk apartment in m3m antalya hills,sector 79,akhilesh sharma,True,3,m3m antalya hills,m3m,apartment
44100000,under construction,1464,30127.0,4 bhk apartment in godrej zenith,sector 89,akhilesh sharma,True,4,godrej zenith,godrej,apartment
19000000,ready to move,1890,10052.0,3 bhk apartment in solutrean caladium,sector 109,home,False,3,solutrean caladium,solutrean,apartment
28500000,ready to move,1855,15363.0,3 bhk apartment in godrej meridien,sector 106,property in gurgaon,False,3,godrej meridien,godrej,apartment
33000000,ready to move,2520,13095.0,3 bhk apartment in tata gurgaon gateway,sector 112,properties for sale in gurgaon,False,3,tata gurgaon gateway,tata,apartment
19000000,ready to move,1650,11515.0,3 bhk apartment in emaar gurgaon greens,sector 102,rising realtors,False,3,emaar gurgaon greens,emaar,apartment
13700000,under construction,1443,9494.0,3 bhk apartment in smart smart world gems,sector 89,khatri properties solution,True,3,smart smart world gems,smart,apartment
19000000,ready to move,1811,10491.0,3 bhk apartment in bptp terra,sector 37d,rising realtors,False,3,bptp terra,bptp,apartment
26500000,ready to move,2095,12649.0,3 bhk apartment in ats kocoon,sector 109,khatri properties solution,False,3,ats kocoon,ats,apartment
11000000,ready to move,1366,8052.0,2 bhk apartment in m3m woodshire,sector 107,get home fix,False,2,m3m woodshire,m3m,apartment
21000000,ready to move,1692,12411.0,3 bhk apartment in shapoorji pallonji joyville phase 1,sector 102,get home fix,False,3,shapoorji pallonji joyville phase 1,shapoorji,apartment
19600000,under construction,1690,11597.0,3 bhk independent floor in whiteland blissville,sector 76,get home fix,True,3,whiteland blissville,whiteland,floor
27000000,ready to move,3060,8823.0,4 bhk apartment in solutrean caladium,sector 109,get home fix,False,4,solutrean caladium,solutrean,apartment
4800000,ready to move,750,6400.0,2 bhk apartment in signature global solera 2,sector 107,get home fix,False,2,signature global solera 2,signature,apartment
29200000,ready to move,1828,16001.0,3 bhk apartment in m3m heights,sector 65,arihant dream homes,False,3,m3m heights,m3m,apartment
39000000,under construction,2100,18571.0,3 bhk apartment,sector 113,get home fix,False,3,outside socity,outside,plot
39000000,under construction,2700,14444.0,4 bhk apartment,sector 89a,get home fix,False,4,outside socity,outside,plot
18000000,under construction,1400,12857.0,2 bhk apartment in godrej air,sector 85,arihant dream homes,True,2,godrej air,godrej,apartment
47500000,ready to move,4500,10555.0,4 bhk independent floor,sector 56,true blue advisers,False,4,outside socity,outside,plot
34000000,ready to move,3200,10625.0,4 bhk apartment in adani m2k oyster grande,sector 102,thirty three estates developers,False,4,adani m2k oyster grande,adani,apartment
13500000,ready to move,1350,10000.0,3 bhk apartment in shree vardhman shree vardhman victoria,sector 70,united prop solutions,False,3,shree vardhman shree vardhman victoria,shree,apartment
7000000,ready to move,1200,5833.0,3 bhk apartment in pivotal riddhi siddhi,sector 99,united prop solutions,False,3,pivotal riddhi siddhi,pivotal,apartment
5200000,ready to move,590,8813.0,2 bhk apartment in pivotal riddhi siddhi,sector 99,home,False,2,pivotal riddhi siddhi,pivotal,apartment
29000000,ready to move,2215,13092.0,3 bhk apartment in tata gurgaon gateway,sector 112,property in gurgaon,False,3,tata gurgaon gateway,tata,apartment
20500000,ready to move,2000,10250.0,3 bhk apartment in ss the coralwood,sector 84,properties for sale in gurgaon,False,3,ss the coralwood,ss,apartment
20000000,ready to move,1650,12121.0,3 bhk apartment in pareena enorme,sector 99a,shree associate,False,3,pareena enorme,pareena,apartment
17500000,under construction,1250,14000.0,2 bhk apartment,sector 89,get home fix,False,2,outside socity,outside,plot
16200000,ready to move,1310,12366.0,2 bhk apartment in godrej nature plus,sector 33 sohna,shree associate,False,2,godrej nature plus,godrej,apartment
22000000,ready to move,1800,12222.0,3 bhk independent floor in 4s 4s,sector 49,shree associate,False,3,4s 4s,4s,floor
22000000,ready to move,1800,12222.0,3 bhk independent floor in dhara malibu town floors,sector 47,thirty three estates developers,False,3,dhara malibu town floors,dhara,floor
14900000,ready to move,1822,8177.0,3 bhk apartment in umang winter hills,sector 77,thirty three estates developers,False,3,umang w,umang,apartment
19500000,ready to move,1689,11545.0,3 bhk apartment in adani m2k oyster grande,sector 102,thirty three estates developers,False,3,adani m2k oyster grande,adani,apartment
30000000,ready to move,2450,12244.0,4 bhk apartment in puri emerald bay,sector 104,thirty three estates developers,False,4,puri emerald bay,puri,apartment
18000000,ready to move,1895,9498.0,3 bhk apartment in microtek greenburg,sector 86,sansiddhi homes,False,3,microtek greenburg,microtek,apartment
20000000,ready to move,2408,8305.0,3 bhk apartment in ss the leaf,sector 85,gupta realtors,False,3,ss the leaf,ss,apartment
10500000,ready to move,1103,9519.0,2 bhk independent floor in smart smart world gems,sector 89,gupta realtors,False,2,smart smart world gems,smart,floor
38000000,ready to move,3044,12483.0,4 bhk apartment in bptp park prime,sector 66,sagar,False,4,bptp park prime,bptp,apartment
55500000,under construction,2745,20218.0,4 bhk apartment,sector 62,sagar,False,4,outside socity,outside,plot
66000000,under construction,3700,17837.0,4 bhk apartment in anant raj the estate floors,sector 63,vandana homes,True,4,anant raj the estate floors,anant,apartment
37000000,ready to move,2045,18092.0,3 bhk apartment in m3m merlin,sector 67,homes solution,False,3,m3m merl,m3m,apartment
100000000,ready to move,3160,31645.0,4 bhk apartment in abw la lagune,sector 54,angel bricks,False,4,abw la lagune,abw,apartment
33000000,ready to move,2045,16136.0,3 bhk apartment in ireo skyon,sector 60,angel bricks,False,3,ireo skyon,ireo,apartment
33000000,ready to move,2065,15980.0,3 bhk apartment in emaar palm drive,sector 66,home,False,3,emaar palm drive,emaar,apartment
43000000,ready to move,2677,16062.0,3 bhk apartment in ireo victory valley,sector 67,property in gurgaon,False,3,ireo victory valley,ireo,apartment
22500000,ready to move,2660,8458.0,3 bhk apartment in bestech park view grand spa,sector 81,properties for sale in gurgaon,False,3,bestech park view grand spa,bestech,apartment
17000000,ready to move,1825,9315.0,3 bhk apartment in godrej icon,sector 88a,angel bricks,False,3,godrej icon,godrej,apartment
3000000,ready to move,450,6666.0,1 bhk apartment in gls avenue 51,sector 92,angel bricks,False,1,gls avenue 51,gls,apartment
45000000,under construction,4500,10000.0,4 bhk independent floor in uppal southend,sector 49,sam realtors,True,4,uppal southend,uppal,floor
46100000,ready to move,3969,11615.0,4 bhk independent floor in unitown trehan luxury floor 63,sector 63,gk realtors,False,4,unitown trehan luxury floor 63,unitown,floor
20700000,ready to move,1593,13000.0,3 bhk apartment in unitown trehan luxury floor 63,sector 63,home,False,3,unitown trehan luxury floor 63,unitown,apartment
20700000,ready to move,1593,13000.0,3 bhk apartment in unitown trehan luxury floor 63,sector 63,property in gurgaon,False,3,unitown trehan luxury floor 63,unitown,apartment
23000000,ready to move,2800,8214.0,4 bhk independent floor in ansal esencia,sector 67,properties for sale in gurgaon,False,4,ansal esencia,ansal,floor
18500000,ready to move,2500,7400.0,3 bhk independent floor in reputed builder sushant lok 3,sector 57,ethos pro realtors,False,3,reputed builder sushant lok 3,reputed,floor
36000000,under construction,2403,14981.0,3 bhk independent floor in emaar marbella,sector 66,ethos pro realtors,True,3,emaar marbella,emaar,floor
21000000,ready to move,2800,7500.0,4 bhk independent floor in ansal esencia,sector 67,urbankasa,False,4,ansal esencia,ansal,floor
25000000,ready to move,2800,8928.0,4 bhk independent floor in ansal sushant lok 1,sector 43,urbankasa,False,4,ansal sushant lok 1,ansal,floor
21000000,ready to move,2400,8750.0,3 bhk independent floor in unitech south city ii,sector 49,nayra realtors,False,3,unitech south city ii,unitech,floor
24000000,ready to move,3500,6857.0,4 bhk independent floor,sector 47,urbankasa,False,4,outside socity,outside,plot
20000000,ready to move,1800,11111.0,3 bhk independent floor,sector 41,urbankasa,False,3,outside socity,outside,plot
75100000,ready to move,3150,23841.0,4 bhk apartment in suncity platinum towers,sector 28,urbankasa,False,4,suncity plat,suncity,apartment
18000000,ready to move,1665,10810.0,3 bhk apartment in emaar gurgaon greens,sector 102,urbankasa,False,3,emaar gurgaon greens,emaar,apartment
19500000,ready to move,3800,5131.0,3 bhk apartment in central park flower valley,sector 33 sohna,bargainer propmart,False,3,central park flower valley,central,apartment
11000000,under construction,1190,9243.0,2 bhk apartment in signature global city 92 2,sector 92,ayuni direct realty,True,2,signature global city 92 2,signature,apartment
9900000,ready to move,1366,7247.0,2 bhk apartment in m3m woodshire,sector 107,bhoomi realtors,False,2,m3m woodshire,m3m,apartment
